idx,coords,col_2,type,nom,dict,gestionnaire,sens,double
2625,"[43.1205, 0.895612]","[0.766044, -0.642788]",BA,Lestelle,{'roadname': 'A64'},,,
2626,"[43.1184, 0.900192]","[0, 1]",EC,Lestelle,"{'numero': '19', 'roadname': 'A64'}",,,
2627,"[43.1287, 0.942357]","[0, 1]",EC,Saint Martory,"{'numero': '20', 'roadname': 'A64'}",,,
2628,"[43.1858, 0.9802019999999999]","[0, 1]",EC,Boussens,"{'numero': '21', 'roadname': 'A64'}",,,
2629,"[43.2081, 1.02441]","[0, 1]",EC,Martres-Tolosane,"{'numero': '22', 'roadname': 'A64'}",,,
2630,"[43.2383, 1.07749]","[0, 1]",EC,Cazères,"{'numero': '23', 'roadname': 'A64'}",,,
2631,"[43.2602, 1.11497]","[0, 1]",EC,Lavelanet de Comminges,"{'numero': '24', 'roadname': 'A64'}",,,
2632,"[43.3204, 1.21835]","[0, 1]",EC,Marquefave,"{'numero': '27', 'roadname': 'A64'}",,,
2633,"[43.2746, 1.13974]","[0, 1]",EC,Saint Elix le Château,"{'numero': '25', 'roadname': 'A64'}",,,
2634,"[43.3032, 1.18883]","[0, 1]",EC,Lafitte-Vigordane,"{'numero': '26', 'roadname': 'A64'}",,,
2635,"[43.1542, 1.6158700000000001]","[0.173648, -0.9848079999999999]",BA,Pamiers,{'roadname': 'A66'},,,
2636,"[43.1475, 1.61773]","[0, 1]",EC,Pamiers Nord,"{'numero': '3', 'roadname': 'A66'}",,,
2637,"[43.1358, 1.6257100000000002]","[0, 1]",EC,Pamiers Sud 1,"{'numero': '4', 'roadname': 'A66'}",,,
2638,"[43.2542, 1.65686]","[-0.35967099999999996, -0.933079]",AR,Mazères,{'roadname': 'A66'},,,
2639,"[43.2542, 1.65686]","[0.40737399999999996, 0.913261]",AR,Rosefond,{'roadname': 'A66'},,,
2640,"[43.2357, 1.64142]","[0, 1]",EC,Mazères Saverdun,"{'numero': '2', 'roadname': 'A66'}",,,
2641,"[43.3836, 1.28213]","[0, 1]",EC,Mauzac,"{'numero': '31', 'roadname': 'A64'}",,,
2642,"[43.3987, 1.28916]","[0, 1]",EC,La Fauga,"{'numero': '32', 'roadname': 'A64'}",,,
2643,"[43.343, 1.25756]","[0, 1]",EC,Capens,"{'numero': '28', 'roadname': 'A64'}",,,
2644,"[43.3535, 1.26816]","[0, 1]",EC,Noé,"{'numero': '29', 'roadname': 'A64'}",,,
2645,"[43.3685, 1.2745600000000001]","[0, 1]",EC,Longages,"{'numero': '30', 'roadname': 'A64'}",,,
2646,"[43.3362, 1.24574]","[-0.819152, -0.573576]",AS,Aire de Capens Volvestre,{'roadname': 'A64'},,,
2647,"[43.4758, 1.32051]","[0, 1]",EC,Muret-Nord,"{'numero': '35', 'roadname': 'A64'}",,,
2648,"[43.4333, 1.30891]","[0, 1]",EC,Muret,"{'numero': '33', 'roadname': 'A64'}",,,
2649,"[43.4653, 1.31395]","[0, 1]",EC,Lherm,"{'numero': '34', 'roadname': 'A64'}",,,
2650,"[43.3857, 1.62201]","[0, 1]",EC,Nailloux,"{'numero': '1', 'roadname': 'A66'}",,,
2651,"[43.485911, 1.549363]","[0.402267, -0.915522]",AS,A61 - TOULOUSE SUD NORD,{'roadname': 'A61'},ASF,NARBONNE-TOULOUSE,
2652,"[43.48368, 1.54897]","[-0.45056599999999997, 0.892743]",AS,A61 - TOULOUSE SUD SUD,{'roadname': 'A61'},ASF,TOULOUSE-NARBONNE,
2653,"[43.4373, 1.61664]","[0.5004529999999999, -0.865763]",AR,Ayguesvives,{'roadname': 'A61'},,,
2654,"[43.4373, 1.61664]","[-0.6664019999999999, 0.7455919999999999]",AR,Baziege,{'roadname': 'A61'},,,
2655,"[43.4205, 1.65131]","[0, 1]",BI,Jonction  A61/A66,{'roadname': 'A61'},,,
2656,"[43.4205, 1.65131]","[0, 1]",BI,jonction A61/A66,{'roadname': 'A66'},,,
2657,"[43.4607, 1.58405]","[0, 1]",EC,Montgiscard,"{'numero': '19.1', 'roadname': 'A61'}",,,
2658,"[43.5055, 1.35195]","[0.766044, 0.642788]",BA,Muret,{'roadname': 'A64'},,,
2659,"[43.5362, 1.3921000000000001]","[0, 1]",EC,Francazal,"{'numero': '37', 'roadname': 'A64'}",,,
2660,"[43.5546, 1.41001]","[0, 1]",EC,Le Chapitre,"{'numero': '38', 'roadname': 'A64'}",,,
2661,"[43.529, 1.38529]","[0, 1]",EC,Roques,"{'numero': '36', 'roadname': 'A64'}",,,
2662,"[43.5684, 1.41853]","[0, 1]",BI,Bordelongue,{},,,
2663,"[43.6088, 1.36922]","[0, 1]",BI,La Crabe,{},,,
2664,"[43.6241, 1.41803]","[0, 1]",BI,Les Minimes,{},,,
2665,"[43.6042, 1.40157]","[0, 1]",BI,Purpan,{},,,
2666,"[43.6101, 1.38545]","[0, 1]",BI,St Martin,{},,,
2667,"[43.6214, 1.39316]","[0, 1]",BI,St Michel,{},,,
2668,"[43.6321, 1.37701]","[0, 1]",EC,Aéroport,{},,,
2669,"[43.6214, 1.39703]","[0, 1]",EC,Ancely,{},,,
2670,"[43.6065, 1.39235]","[0, 1]",EC,Baylac,{},,,
2671,"[43.609, 1.35634]","[0, 1]",EC,Colomiers Est,{},,,
2672,"[43.5739, 1.43871]","[0, 1]",EC,Empalot,{},,,
2673,"[43.5853, 1.40247]","[0, 1]",EC,La Cépière,{},,,
2674,"[43.6088, 1.36922]","[0, 1]",EC,La Crabe,{},,,
2675,"[43.5771, 1.40768]","[0, 1]",EC,La Faourette,{},,,
2676,"[43.5696, 1.42454]","[0, 1]",EC,Langlade,{},,,
2677,"[43.6241, 1.41803]","[0, 1]",EC,Les Minimes,{},,,
2678,"[43.6127, 1.41729]","[0, 1]",EC,Ponts Jumeaux,{},,,
2679,"[43.6042, 1.40157]","[0, 1]",EC,Purpan,{},,,
2680,"[43.5728, 1.45246]","[0, 1]",EC,Rangueil,{},,,
2681,"[43.6235, 1.38925]","[0, 1]",EC,Ritouret,{},,,
2682,"[43.6234, 1.40576]","[0, 1]",EC,Sept Deniers,{},,,
2683,"[43.546, 1.4998900000000002]","[0.573576, -0.819152]",BA,Barrière de Toulouse Sud,{'roadname': 'A61'},,,
2684,"[43.5449, 1.50083]","[0, 1]",BI,Jonction A61/A620,{'roadname': 'A61'},,,
2685,"[43.5578, 1.4905300000000001]","[0, 1]",BI,Le Palays,{},,,
2686,"[43.5578, 1.4905300000000001]","[0, 1]",EC,Le Palays,{},,,
2687,"[43.5581, 1.49391]","[0, 1]",EC,Le Palays,{},,,
2688,"[43.5736, 1.47165]","[0, 1]",EC,Demoiselles,{},,,
2689,"[43.6277, 1.47898]","[0, 1]",EC,La Roseraie,{},,,
2690,"[43.5939, 1.49354]","[0, 1]",EC,Lasbordes,{},,,
2691,"[43.5715, 1.47506]","[0, 1]",EC,Lespinet,{},,,
2692,"[43.5726, 1.49492]","[0, 1]",EC,Montaudran,{},,,
2693,"[43.6072, 1.48471]","[0, 1]",EC,Soupetard,{},,,
2694,"[44.2141, 0.395738]","[-0.9199579999999999, 0.392016]",AR,Bruch Nord,{'roadname': 'A62'},,,
2695,"[44.2141, 0.395738]","[0.883929, -0.46762099999999995]",AR,Bruch Sud,{'roadname': 'A62'},,,
2696,"[44.200039, 0.508281]","[-0.70994, 0.704263]",AS,A62 - AGEN PORTE D'AQUITAINE,{'roadname': 'A62'},ASF,TOULOUSE-BORDEAUX,D
2697,"[44.1861, 0.5416700000000001]","[0, 1]",EC,Agen Ouest,"{'numero': '6.1', 'roadname': 'A62'}",,,
2698,"[44.1582, 0.615872]","[0.809427, -0.5872200000000001]",AR,Moirax,{'roadname': 'A62'},,,
2699,"[44.1624, 0.603953]","[0, 1]",EC,Agen,"{'numero': '7', 'roadname': 'A62'}",,,
2700,"[44.1262, 0.6959569999999999]","[-0.8808079999999999, 0.473473]",AR,Layrac Nord,{'roadname': 'A62'},,,
2701,"[44.1262, 0.6959569999999999]","[0.8091200000000001, -0.5876439999999999]",AR,Layrac Sud,{'roadname': 'A62'},,,
2702,"[44.1697, 0.5795549999999999]","[-0.848787, 0.528735]",AR,Estillac,{'roadname': 'A62'},,,
2703,"[43.658, 1.42675]","[0.5, -0.8660249999999999]",BA,Barrière de Toulouse Nord,{'roadname': 'A62'},,,
2704,"[43.6546, 1.42847]","[0, 1]",BI,jonction A62/A620,{'roadname': 'A62'},,,
2705,"[43.6553, 1.428]","[0, 1]",BI,Lalande,{},,,
2706,"[43.6474, 1.44066]","[0, 1]",EC,Les Izards,{},,,
2707,"[43.6478, 1.42155]","[0, 1]",EC,Sesquières,{},,,
2708,"[43.7667, 1.38527]","[0, 1]",EC,Eurocentre,"{'numero': '10.1', 'roadname': 'A62'}",,,
2709,"[43.7163, 1.4020700000000001]","[0, 1]",EC,Saint Jory,"{'numero': '11', 'roadname': 'A62'}",,,
2710,"[43.6474, 1.5077]","[0.8660249999999999, 0.5]",BA,Toulouse Est,{'roadname': 'A68'},,,
2711,"[43.6379, 1.47687]","[0, 1]",BI,jonction A61/A62/A68,{'roadname': 'A68'},,,
2712,"[43.6377, 1.47694]","[0, 1]",BI,Montblanc,{},,,
2713,"[43.644800000000004, 1.46899]","[0, 1]",EC,Croix Daurade,{},,,
2714,"[43.6422, 1.49218]","[0, 1]",EC,L'Union,"{'numero': '1', 'roadname': 'A68'}",,,
2715,"[43.6377, 1.47694]","[0, 1]",EC,Montblanc,{},,,
2716,"[43.6468, 1.45523]","[0, 1]",EC,Borderouge,{'roadname': 'A62'},,,
2717,"[43.6882, 1.56563]","[0, 1]",EC,Gragnague,"{'numero': '2', 'roadname': 'A68'}",,,
2718,"[43.6882, 1.5656400000000001]","[0, 1]",EC,Gragnague,"{'numero': '2', 'roadname': 'A68'}",,,
2719,"[43.6524, 1.6400800000000002]","[0, 1]",LI,Limite A680,{'roadname': 'A680'},,,
2720,"[43.7403, 1.59112]","[0, 1]",EC,Gemil,"{'numero': '4', 'roadname': 'A68'}",,,
2721,"[43.7158, 1.56555]","[0, 1]",EC,Montastruc,"{'numero': '3', 'roadname': 'A68'}",,,
2722,"[43.813039, 1.361666]","[-0.573576, 0.819152]",AS,A62 - FRONTONNAIS NORD,{'roadname': 'A62'},ASF,TOULOUSE-BORDEAUX,
2723,"[43.811127, 1.359945]","[0.573576, -0.819152]",AS,A62 - FRONTONNAIS SUD,{'roadname': 'A62'},ASF,BORDEAUX-TOULOUSE,
2724,"[43.8876, 1.3173]","[0.0160563, 0.999871]",AR,Campsas,{'roadname': 'A62'},,,
2725,"[43.8876, 1.3173]","[0.0280961, -0.999605]",AR,Naudy,{'roadname': 'A62'},,,
2726,"[43.929, 1.31829]","[0, 1]",EC,Bressols,"{'numero': '68', 'roadname': 'A20'}",,,
2727,"[43.9274, 1.30973]","[0, 1]",EC,Montauban,"{'numero': '10', 'roadname': 'A62'}",,,
2728,"[44.0826, 0.797157]","[-0.40769299999999997, 0.913119]",AR,Dunes Nord,{'roadname': 'A62'},,,
2729,"[44.0826, 0.797157]","[0.373635, -0.927576]",AR,Dunes Sud,{'roadname': 'A62'},,,
2730,"[44.0621, 0.862776]","[0, 1]",EC,Valence d'Agen,"{'numero': '8', 'roadname': 'A62'}",,,
2731,"[44.040551, 1.003932]","[0.8754649999999999, -0.483282]",AS,A62 - GARONNE,{'roadname': 'A62'},ASF,BORDEAUX-TOULOUSE,D
2732,"[44.0073, 1.21761]","[0.703643, -0.710554]",AR,Escatalens,{'roadname': 'A62'},,,
2733,"[44.053, 1.09638]","[0, 1]",EC,Castelsarrasin,"{'numero': '9', 'roadname': 'A62'}",,,
2734,"[44.0136, 1.2046000000000001]","[-0.703643, 0.710554]",AR,Saint Porquier,{'roadname': 'A62'},,,
2735,"[43.9423, 1.29519]","[0.35053399999999996, -0.9365500000000001]",AR,La forêt de Montech,{'roadname': 'A62'},,,
2736,"[43.962, 1.27794]","[-0.539212, 0.8421700000000001]",AR,Lacourt Saint Pierre,{'roadname': 'A62'},,,
2737,"[43.957308, 1.326801]","[-0.15781299999999998, -0.9874689999999999]",AS,A20 - NAUZE VERT,{'roadname': 'A20'},ASF,BRIVE-MONTAUBAN,
2738,"[43.9911, 1.3391]","[0, 1]",EC,La Molle,"{'numero': '65', 'roadname': 'A20'}",,,
2739,"[43.9401, 1.32173]","[0, 1]",EC,Moulis,"{'numero': '67', 'roadname': 'A20'}",,,
2740,"[43.9785, 1.33405]","[0, 1]",EC,Parages,"{'numero': '66', 'roadname': 'A20'}",,,
2741,"[44.0013, 1.3716]","[0, 1]",EC,Beausoleil,"{'numero': '63', 'roadname': 'A20'}",,,
2742,"[44.0068, 1.3835]","[0, 1]",EC,Les Chaumes,"{'numero': '62', 'roadname': 'A20'}",,,
2743,"[43.994, 1.35049]","[0, 1]",EC,Sapiac,"{'numero': '64', 'roadname': 'A20'}",,,
2744,"[44.0525, 1.41009]","[-0.906308, -0.422618]",BA,Barrière de Montauban Nord,{'roadname': 'A20'},,,
2745,"[44.0465, 1.3954300000000002]","[0, 1]",EC,Aussonne,"{'numero': '60', 'roadname': 'A20'}",,,
2746,"[44.0319, 1.38773]","[0, 1]",EC,ZI Nord,"{'numero': '61', 'roadname': 'A20'}",,,
2747,"[44.1535, 1.51396]","[0, 1]",EC,Caussade,"{'numero': '59', 'roadname': 'A20'}",,,
2748,"[44.232035, 1.528853]","[0.462987, -0.886365]",AS,A20 - BOIS DE DOURRE,{'roadname': 'A20'},ASF,BRIVE-MONTAUBAN,
2749,"[44.284, -0.231823]","[0, 1]",EC,Captieux,"{'numero': '2', 'roadname': 'A65'}",,,
2750,"[44.2869, -0.23106000000000002]","[-0.0376902, -0.999289]",AS,Aire du coeur d'Aquitaine Est,{'roadname': 'A65'},,,
2751,"[44.2869, -0.23106000000000002]","[0.128796, 0.991671]",AS,Aire du coeur d'Aquitaine Ouest,{'roadname': 'A65'},,,
2752,"[44.4468, -0.24448899999999998]","[-0.7867200000000001, -0.6173109999999999]",AR,Aire de Bazas,{'roadname': 'A65'},,,
2753,"[44.4468, -0.24448899999999998]","[0.844328, 0.5358269999999999]",AR,Aire de Bazas,{'roadname': 'A65'},,,
2754,"[44.4461, -0.24690299999999998]","[0, 1]",EC,Bazas,"{'numero': '1', 'roadname': 'A65'}",,,
2755,"[44.5305, -0.193377]","[0, 1]",BI,Jonction A62/A65,{'roadname': 'A62'},,,
2756,"[44.6046, -0.36962]","[0, 1]",EC,Podensac,"{'numero': '2', 'roadname': 'A62'}",,,
2757,"[44.6592, -0.45403699999999997]","[0.7071069999999999, -0.7071069999999999]",BA,Saint Selve,{'roadname': 'A62'},,,
2758,"[44.543, -0.26569000000000004]","[0, 1]",EC,Langon,"{'numero': '3', 'roadname': 'A62'}",,,
2759,"[44.6938, -0.496154]","[0, 1]",EC,La Brêde,"{'numero': '1.1', 'roadname': 'A62'}",,,
2760,"[44.9021, -0.493648]","[0, 1]",EC,Carbon Blanc,"{'numero': '44', 'roadname': 'A10'}",,,
2761,"[44.8914, -0.501698]","[0, 1]",EC,Lormont,"{'numero': '45', 'roadname': 'A10'}",,,
2762,"[44.8914, -0.501705]","[0, 1]",EC,Lormont,"{'numero': '45', 'roadname': 'A10'}",,,
2763,"[44.9097, -0.488668]","[0, 1]",EC,Saint Eulalie,"{'numero': '43', 'roadname': 'A10'}",,,
2764,"[44.8849, -0.51056]","[0, 1]",LI,Debut A10,{'roadname': 'A10'},,,
2765,"[44.9299, -0.469556]","[0, 1]",EC,Ambarès-Saint Loubès,"{'numero': '42', 'roadname': 'A10'}",,,
2766,"[44.9475, -0.464931]","[0, 1]",EC,Ambès,"{'numero': '41', 'roadname': 'A10'}",,,
2767,"[44.986, -0.42769799999999997]","[0, 1]",EC,Saint André,"{'numero': '40', 'roadname': 'A10'}",,,
2768,"[44.8851, -0.268632]","[0.0348995, 0.9993909999999999]",BA,Barrière d'Arveyres,{'roadname': 'A89'},,,
2769,"[44.8737, -0.28587599999999996]","[0, 1]",EC,Libourne Ouest,"{'numero': '9', 'roadname': 'A89'}",,,
2770,"[44.9598, -0.247185]","[0, 1]",EC,Libourne Nord,"{'numero': '10', 'roadname': 'A89'}",,,
2771,"[44.98, -0.17958000000000002]","[-0.906897, -0.421352]",AR,Vignes Nord,{'roadname': 'A89'},,,
2772,"[44.98, -0.17958000000000002]","[0.733255, 0.6799529999999999]",AR,Vignes Sud,{'roadname': 'A89'},,,
2773,"[45.0236, -0.43558199999999997]","[0.26707000000000003, -0.963677]",BA,Barrière de Virsac,{'roadname': 'A10'},,,
2774,"[45.0128, -0.42980799999999997]","[0, 1]",EC,Libourne/Saint Antoine,"{'numero': '39', 'roadname': 'A10'}",,,
2775,"[45.0666, -0.461825]","[-0.27160799999999996, 0.9624079999999999]",AR,Cezac,{'roadname': 'A10'},,,
2776,"[45.1075, -0.48274599999999995]","[0.125853, -0.992049]",AR,Saint Christoly,{'roadname': 'A10'},,,
2777,"[45.3714, -0.593244]","[0, 1]",EC,Mirambeau,"{'numero': '37', 'roadname': 'A10'}",,,
2778,"[45.1891, -0.491907]","[-0.22597099999999998, 0.9741339999999999]",AS,Saugon Est,{'roadname': 'A10'},,,
2779,"[45.1891, -0.491907]","[0.243446, -0.969915]",AS,Saugon Ouest,{'roadname': 'A10'},,,
2780,"[45.2552, -0.542816]","[0, 1]",EC,Blaye-Montendre,"{'numero': '38', 'roadname': 'A10'}",,,
2781,"[45.3137, -0.558726]","[-0.0687118, 0.997637]",AR,Boisredon,{'roadname': 'A10'},,,
2782,"[45.297, -0.554901]","[0.17330399999999999, -0.984868]",AR,Saint Caprais,{'roadname': 'A10'},,,
2783,"[44.2495, 0.30208799999999997]","[-0.639841, 0.7685069999999999]",AR,Buzet-sur-Baïse Nord,{'roadname': 'A62'},,,
2784,"[44.2495, 0.30208799999999997]","[0.497428, -0.867505]",AR,Buzet-sur-Baïse Sud,{'roadname': 'A62'},,,
2785,"[44.2815, 0.268891]","[0, 1]",EC,Aiguillon,"{'numero': '6', 'roadname': 'A62'}",,,
2786,"[44.3439, 0.25093299999999996]","[-0.145738, 0.989323]",AR,Queyran Nord,{'roadname': 'A62'},,,
2787,"[44.3439, 0.25093299999999996]","[0.11580399999999999, -0.9932719999999999]",AR,Queyran Sud,{'roadname': 'A62'},,,
2788,"[44.5187, -0.0815695]","[-0.642788, 0.766044]",AR,Bazadais Nord,{'roadname': 'A62'},,,
2789,"[44.5187, -0.0815695]","[0.642788, -0.766044]",AR,Bazadais Sud,{'roadname': 'A62'},,,
2790,"[44.5074, -0.045928]","[0, 1]",EC,La Reole,"{'numero': '4', 'roadname': 'A62'}",,,
2791,"[44.4751, 0.037571]","[-0.822541, 0.568705]",AR,Cocumont Nord,{'roadname': 'A62'},,,
2792,"[44.4751, 0.037571]","[0.844702, -0.535237]",AR,Cocumont Sud,{'roadname': 'A62'},,,
2793,"[44.405262, 0.187927]","[0.358857, -0.9333929999999999]",AS,A62 - MAS D'AGENAIS,{'roadname': 'A62'},ASF,TOULOUSE-BORDEAUX,D
2794,"[44.4305, 0.13526000000000002]","[0, 1]",EC,Marmande,"{'numero': '5', 'roadname': 'A62'}",,,
2795,"[44.3426, 1.50004]","[0, 1]",EC,Cahors Sud,"{'numero': '58', 'roadname': 'A20'}",,,
2796,"[44.4011, 1.52189]","[0.286859, 0.957973]",AR,Combe du Tréboulou Est,{'roadname': 'A20'},,,
2797,"[44.4011, 1.52189]","[-0.0660998, -0.997813]",AR,Combe du Tréboulou Ouest,{'roadname': 'A20'},,,
2798,"[44.5306, 1.51253]","[0, 1]",EC,Cahors Nord,"{'numero': '57', 'roadname': 'A20'}",,,
2799,"[44.657497, 1.567862]","[-0.12931499999999999, -0.9916039999999999]",AS,A20 - JARDIN DES CAUSSES DU LOT,{'roadname': 'A20'},ASF,MONTAUBAN-BRIVE,
2800,"[44.6984, 1.57315]","[0, 1]",EC,Labastide Murat,"{'numero': '56', 'roadname': 'A20'}",,,
2801,"[44.983, 0.153823]","[0, 1]",EC,Montpont,"{'numero': '12', 'roadname': 'A89'}",,,
2802,"[45.0094, -0.095207]","[0, 1]",EC,Coutras,"{'numero': '11', 'roadname': 'A89'}",,,
2803,"[45.0126, 0.380756]","[0, 1]",EC,Mussidan Sud,"{'numero': '13', 'roadname': 'A89'}",,,
2804,"[45.0654, 0.429766]","[0.5, 0.8660249999999999]",BA,Barrière de Mussidan/Sourzac,{'roadname': 'A89'},,,
2805,"[45.0675, 0.43321000000000004]","[0, 1]",EC,Mussidan Est,"{'numero': '13.1', 'roadname': 'A89'}",,,
2806,"[45.1407, 0.5485369999999999]","[0, 1]",EC,Périgueux Ouest,"{'numero': '14', 'roadname': 'A89'}",,,
2807,"[45.141, 0.699422]","[0, 1]",EC,Périgueux Sud,"{'numero': '15', 'roadname': 'A89'}",,,
2808,"[44.8964, 1.5014500000000002]","[0, 1]",EC,Souillac,"{'numero': '55', 'roadname': 'A20'}",,,
2809,"[45.031201, 1.524664]","[0.29387399999999997, -0.9558439999999999]",AS,A20 - PECH MONTAT,{'roadname': 'A20'},ASF,BRIVE-MONTAUBAN,
2810,"[44.9908, 1.52668]","[-0.25881899999999997, -0.965926]",BA,Gignac,{'roadname': 'A20'},,,
2811,"[44.9973, 1.5287600000000001]","[0, 1]",EC,Martel,"{'numero': '54', 'roadname': 'A20'}",,,
2812,"[45.0637, 1.50616]","[0, 1]",EC,Nespouls,"{'numero': '53', 'roadname': 'A20'}",,,
2813,"[45.149944, 0.799901]","[-0.7365689999999999, -0.676362]",AS,Manoire,{'roadname': 'A89'},ASF,LYON-BORDEAUX,D
2814,"[45.1477, 0.803137]","[0, 1]",EC,Perigeux Est,"{'numero': '16', 'roadname': 'A89'}",,,
2815,"[45.1477, 0.803137]","[0, 1]",EC,Périgueux Est,"{'numero': '16', 'roadname': 'A89'}",,,
2816,"[45.1514, 1.16755]","[0.939693, -0.34202000000000005]",BA,Thenon,{'roadname': 'A89'},,,
2817,"[45.1497, 1.1715200000000001]","[0, 1]",EC,Thenon,"{'numero': '17', 'roadname': 'A89'}",,,
2818,"[45.161584, 1.440789]","[0.9468179999999999, 0.32177]",AS,A89 - PAYS DE BRIVE,{'roadname': 'A89'},ASF,LYON-BORDEAUX,D
2819,"[45.154, 1.37504]","[0, 1]",EC,Terrasson,"{'numero': '18', 'roadname': 'A89'}",,,
2820,"[45.187, 1.49233]","[0, 1]",BI,Jonction A89/A20 Ouest,{'roadname': 'A89'},,,
2821,"[45.1728, 1.46985]","[0, 1]",EC,Brive Ouest,"{'numero': '19', 'roadname': 'A89'}",,,
2822,"[45.284, 1.61722]","[0.573576, 0.819152]",BA,Saint Germain les Vergnes,{'roadname': 'A89'},,,
2823,"[45.2816, 1.61523]","[0, 1]",EC,Saint Germain les Vergnes,"{'numero': '19.1', 'roadname': 'A89'}",,,
2824,"[45.3085, 1.5756000000000001]","[0, 1]",BI,Jonction A89/A20 Centre,{'roadname': 'A89'},,,
2825,"[45.4418, -0.607668]","[-0.08054689999999999, 0.9967509999999999]",AR,Saint-Ciers Est,{'roadname': 'A10'},,,
2826,"[45.4418, -0.607668]","[0.27563699999999997, -0.961262]",AR,Saint-Ciers Ouest,{'roadname': 'A10'},,,
2827,"[45.5129, -0.612663]","[0.045188599999999995, 0.9989779999999999]",AR,Saint-Palais Est,{'roadname': 'A10'},,,
2828,"[45.5129, -0.612663]","[-0.0974092, -0.9952439999999999]",AR,Saint-Palais Ouest,{'roadname': 'A10'},,,
2829,"[45.5763, -0.599828]","[0, 1]",EC,Pons,"{'numero': '36', 'roadname': 'A10'}",,,
2830,"[45.612239, -0.603217]","[-0.338902, 0.9408219999999999]",AS,A10 - SAINT-LEGER EST,{'roadname': 'A10'},ASF,BORDEAUX-PARIS,
2831,"[45.6102, -0.598829]","[0.32292699999999996, -0.9464239999999999]",AS,A10 - SAINT-LEGER OUEST,{'roadname': 'A10'},ASF,PARIS-BORDEAUX,
2832,"[42.4726, 2.86201]","[0.547709, -0.836669]",AS,Contrôle Frontalier Nord,{'roadname': 'A9'},,,
2833,"[42.475, 2.8582]","[-0.906308, 0.422618]",AS,Contrôle Frontalier Sud,{'roadname': 'A9'},,,
2834,"[42.4738, 2.86045]","[0.766044, -0.642788]",BA,Douane,{'roadname': 'A9'},,,
2835,"[42.4658, 2.8651400000000002]","[0, 1]",LI,Fontière Espagnole,{'roadname': 'A9'},,,
2836,"[42.4658, 2.8651400000000002]","[0, 1]",LI,Frontière Espagnole,{'roadname': 'A9'},,,
2837,"[42.575848, 2.845048]","[0.0518131, 0.9986569999999999]",AS,A9 - VILLAGE CATALAN EST,{'roadname': 'A9'},ASF,LE PERTHUS-ORANGE,D
2838,"[42.582802, 2.844511]","[-0.15695199999999998, -0.987606]",AS,Village Catalan Ouest,{'roadname': 'A9'},,,
2839,"[42.5277, 2.82156]","[-0.422618, -0.906308]",BA,Perthus,{'roadname': 'A9'},,,
2840,"[42.5252, 2.81994]","[0, 1]",EC,Le Boulou,"{'numero': '43', 'roadname': 'A9'}",,,
2841,"[42.6539, 2.86135]","[0.0178014, 0.999842]",AR,Pavillons Est,{'roadname': 'A9'},,,
2842,"[42.6539, 2.86135]","[-0.0047123700000000004, -0.9999889999999999]",AR,Pavillons Ouest,{'roadname': 'A9'},,,
2843,"[42.6642, 2.86145]","[0, 1]",EC,Perpignan Sud,"{'numero': '42', 'roadname': 'A9'}",,,
2844,"[42.7522, 2.89257]","[0.180862, 0.9835079999999999]",AR,Pia,{'roadname': 'A9'},,,
2845,"[42.7522, 2.89257]","[0.052684499999999995, -0.9986109999999999]",AR,Rivesaltes,{'roadname': 'A9'},,,
2846,"[42.7827, 2.8951000000000002]","[0, 1]",EC,Perpignan Nord,"{'numero': '41', 'roadname': 'A9'}",,,
2847,"[42.8412, 2.91208]","[0.5, 0.8660249999999999]",AR,Salses Est,{'roadname': 'A9'},,,
2848,"[42.8412, 2.91208]","[-0.5, -0.8660249999999999]",AR,Salses Ouest,{'roadname': 'A9'},,,
2849,"[42.8745, 2.98828]","[0.389606, 0.920982]",AR,Fitou Est,{'roadname': 'A9'},,,
2850,"[42.8745, 2.98828]","[-0.210813, -0.977526]",AR,Fitou Ouest,{'roadname': 'A9'},,,
2851,"[42.950738, 2.971945]","[0.0373414, 0.9993029999999999]",AS,A9 - LA PALME EST,{'roadname': 'A9'},ASF,LE PERTHUS-ORANGE,
2852,"[42.950322, 2.969599]","[0.0528588, -0.998602]",AS,A9 - LA PALME OUEST,{'roadname': 'A9'},ASF,ORANGE-LE PERTHUS,
2853,"[42.9391, 2.96993]","[0, 1]",EC,Leucate,"{'numero': '40', 'roadname': 'A9'}",,,
2854,"[43.0224, 2.95213]","[-0.0282706, -0.9996]",AR,Gasparets,{'roadname': 'A9'},,,
2855,"[43.0224, 2.95213]","[0.026874799999999997, 0.9996389999999999]",AR,Sigean,{'roadname': 'A9'},,,
2856,"[43.0332, 2.95275]","[0, 1]",EC,Sigean,"{'numero': '39', 'roadname': 'A9'}",,,
2857,"[43.2289, 2.1149]","[-0.940585, 0.339559]",AR,Bram,{'roadname': 'A61'},,,
2858,"[43.2289, 2.1149]","[0.729924, -0.6835289999999999]",AR,Montreal,{'roadname': 'A61'},,,
2859,"[43.2364, 2.09748]","[0, 1]",EC,Bram,"{'numero': '22', 'roadname': 'A61'}",,,
2860,"[43.277, 1.99123]","[-0.6980400000000001, 0.716058]",AR,Castelnaudary,{'roadname': 'A61'},,,
2861,"[43.277, 1.99123]","[0.800522, -0.5993029999999999]",AR,Mireval,{'roadname': 'A61'},,,
2862,"[43.2885, 1.94488]","[0, 1]",EC,Castelnaudary,"{'numero': '21', 'roadname': 'A61'}",,,
